customer_id,customer_name,email,created_at,state_code,acquisition_channel,income_bracket,birth_date,engagement_score
C245,BEATRIZ	machado,beatriz_machado@gmail.com,2023-10-04,MG,social_media,20k+,1993-10-15,83
C246,JULIANA pereira,juliana_pereira@gmail.com,2023-04-17,Estado de SP,organic,10k-20k,1996-08-06,7
C247, ana Machado,ana_machado@gmail.com,2023-11-15,São Paulo,email,10k-20k,1978-01-08,85
C248,Gustavo	Franco,gustavo_franco@gmail.com,2023-07-01,S.P.,email,0-2k,1977-04-22,3
C249,FERNANDA carvalho ,fernanda_carvalho@gmail.com,2023-05-16,Estado de SP,referral,20k+,1977-03-15,41
C250,Mária	lacerda,maria_lacerda@gmail.com,2023-01-04,Paraná,referral,0-2k,1973-05-14,75
C251,CAMILA  aguiar,camila_aguiar@gmail.com,2023-10-13,São Paulo,direct,5k-10k,1987-08-24,60
C252,Bruno freitas ,bruno_freitas@gmail.com,2023-03-14,BA,organic,20k+,1998-06-09,75
C253,lucas  Peixoto ,lucas_peixoto@gmail.com,2023-06-07,Santa Catarina,direct,0-2k,1988-06-11,64
C254, Thiago Cohelo,thiago_coelho@gmail.com,2023-06-12,São Paulo,social_media,5k-10k,1998-02-25,26
C255,RAFAEL   Macêdo,rafael_macedo@gmail.com,2023-04-11,SP,paid_search,5k-10k,1991-12-24,47
C256,João Silva,joão_silva@gmail.com,2023-09-01,Estado de SP,organic,0-2k,1986-03-15,6
C257,JULIANA  Montero,juliana_monteiro@gmail.com,2023-08-20,Santa Catarina,direct,2k-5k,2002-04-23,71
C258,EDUARDA   Perera,eduarda_pereira@gmail.com,2023-10-15,Parana,organic,0-2k,2004-01-08,48
C259,Isabela  Moreira,isabela_moreira@gmail.com,2023-12-05,SP,direct,5k-10k,1983-05-22,90
C260,EDUARDA  nunes,eduarda_nunes@gmail.com,2023-10-08,Rio Grande do Sul,direct,20k+,2001-06-04,79
C261,Fernanda Fonseca,fernanda_fonseca@gmail.com,2023-05-09,Minas,direct,0-2k,1987-01-01,56
C262,RODRIGO	dias,rodrigo_dias@gmail.com,2023-03-25,Paraná,email,10k-20k,2003-08-01,65
C263, maria Moreyra,maria_moreira@gmail.com,2023-05-26,S.P.,organic,20k+,1999-07-12,34
C264, JULIANA cunha,juliana_cunha@gmail.com,2023-03-31,S.P.,direct,5k-10k,1979-09-26,72
C265,gustav0 franco ,gustavo_franco@gmail.com,2023-01-16,GO,social_media,2k-5k,1996-12-04,50
C266, Thiago Santanna,thiago_santana@gmail.com,2023-08-17,SP,social_media,5k-10k,1976-01-19,12
C267,Matheus   SILVA,matheus_silva@gmail.com,2023-09-05,sp,organic,20k+,1992-05-29,9
C268,Beatriz  C0sta,beatriz_costa@gmail.com,2023-01-29,São Paulo,direct,10k-20k,1975-01-08,69
C269,MARIA	Freita,maria_freitas@gmail.com,2023-09-11,Sao Paulo,social_media,10k-20k,1981-07-30,78
C270, Vinícius franco,vinícius_franco@gmail.com,2023-07-30,Espírito Santo,direct,0-2k,1993-06-14,85
C271, gustav0 lacerda,gustavo_lacerda@gmail.com,2023-08-30,Sao Paulo,email,5k-10k,1989-01-02,24
C272,MARIA	souza,maria_souza@gmail.com,2023-12-17,São Paulo,email,2k-5k,1970-06-12,7
C273,ana Godoi ,ana_godoy@gmail.com,2023-08-06,SP,referral,20k+,1985-06-27,26
C274,Eduarda  Aguiar ,eduarda_aguiar@gmail.com,2023-06-03,RS,social_media,2k-5k,1981-03-21,9
C275,Camila Cunha ,camila_cunha@gmail.com,2023-08-20,sp,paid_search,20k+,1981-01-21,36
C276, An4 Camposs,ana_campos@gmail.com,2023-07-28,Espírito Santo,referral,0-2k,2001-06-14,39
C277,João   godoy,joão_godoy@gmail.com,2023-12-24,RJ,direct,2k-5k,1983-04-27,40
C278,EDUARDA Baptista ,eduarda_batista@gmail.com,2023-01-08,Minas,direct,10k-20k,1971-07-18,4
C279, JOAO Andrad,joão_andrade@gmail.com,2023-11-01,R.J.,referral,5k-10k,2002-06-22,15
C280,ana Sales ,ana_sales@gmail.com,2023-10-07,M.G.,email,10k-20k,1973-12-26,29
C281,João braga ,joão_braga@gmail.com,2023-06-18,Minas Gerais,social_media,0-2k,1997-10-20,21
C282,Eduarda   CARVALHO,eduarda_carvalho@gmail.com,2023-10-18,Distrito Federal,direct,5k-10k,1978-03-31,90
C283,JOAO   Borjes,joão_borges@gmail.com,2023-12-17,Espirito Santo,organic,0-2k,1977-08-19,47
C284,Isabella Lopes ,isabela_lopes@gmail.com,2023-04-13,Brasil,email,2k-5k,1984-01-05,88
C285,Thiago	Barroz,thiago_barros@gmail.com,2023-10-31,MG,email,10k-20k,1999-07-12,88
C286, Isabela nunes,isabela_nunes@gmail.com,2023-10-23,RS,social_media,5k-10k,2002-02-16,82
C287,fernanda Mendes ,fernanda_mendes@gmail.com,2023-12-13,R.J.,organic,20k+,1980-10-26,30
C288,Matheus Diass,matheus_dias@gmail.com,2023-11-02,BA,referral,5k-10k,1972-10-06,91
C289,Fernanda   Perera,fernanda_pereira@gmail.com,2023-01-30,Rio,organic,5k-10k,1980-03-21,12
C290, PATRICIA Barbosa,patrícia_barbosa@gmail.com,2023-09-25,SC,organic,10k-20k,1997-03-11,8
C291,lucas	Godoy,lucas_godoy@gmail.com,2023-04-29,bahia,referral,0-2k,1993-12-18,20
C292,Patrícia  Diass,patrícia_dias@gmail.com,2023-07-24,S.P.,direct,10k-20k,1978-08-19,99
C293,Amanda  Costa,amanda_costa@gmail.com,2023-02-07,SP,direct,0-2k,1990-12-10,65
C294,Maria	amaral,maria_amaral@gmail.com,2023-12-06,ES,organic,5k-10k,1997-09-14,6
C295, AMANDA Pinto,amanda_pinto@gmail.com,2023-04-28,Distrito Federal,email,20k+,1986-05-29,45
C296,Mária Salles,maria_sales@gmail.com,2023-11-10,ES,email,20k+,2000-07-06,100
C297,Mária azevedo ,maria_azevedo@gmail.com,2023-04-24,SC,social_media,10k-20k,1995-05-26,39
C298,EDUARDA Moreyra,eduarda_moreira@gmail.com,2023-01-12,Santa Catarina,email,2k-5k,1972-10-06,59
C299,Juliana  Monteiro,juliana_monteiro@gmail.com,2023-04-28,Sao Paulo,organic,5k-10k,1991-01-21,48
C300,EDUARDA Lopes ,eduarda_lopes@gmail.com,2023-12-23,Goiás,social_media,2k-5k,1979-08-13,71
C301,AMANDA	Oliveira,amanda_oliveira@gmail.com,2023-02-13,SP,email,20k+,1975-03-02,27
C302,Letícia  Moura ,letícia_moura@gmail.com,2023-12-10,S.P.,social_media,5k-10k,1971-06-07,83
C303,Isabella Lopes  ,isabela_lopes@gmail.com,2023-04-19,Rio Grande do Sul,referral,0-2k,1992-07-19,23
C304, Thiago Morais ,thiago_morais@gmail.com,2023-12-15,S.P.,referral,10k-20k,1980-08-30,84
C305,Mateus fonseca ,matheus_fonseca@gmail.com,2023-02-14,bahia,email,2k-5k,1976-09-06,57
C306,Patrícia Montero ,patrícia_monteiro@gmail.com,2023-02-16,Sao Paulo,organic,20k+,1970-09-04,67
C307,Vinicius   Assiz,vinícius_assis@gmail.com,2023-02-09,XX,paid_search,2k-5k,1984-10-02,64
C308,Rafael  Freita,rafael_freitas@gmail.com,2023-12-26,M.G.,direct,10k-20k,1986-09-30,51
C309,MARIA  Paiva,maria_paiva@gmail.com,2023-02-08,Goiás,direct,2k-5k,1996-10-09,83
C310,MARIA carvalho ,maria_carvalho@gmail.com,2023-02-02,Minas Gerais,direct,0-2k,1986-10-28,44
C311,Patricia	Duarte,patrícia_duarte@gmail.com,2023-11-28,sp,email,20k+,1997-09-09,50
C312,maria Moura  ,maria_moura@gmail.com,2023-01-03,SP,email,20k+,1981-04-02,37
C313,Ana   Carvaho,ana_carvalho@gmail.com,2023-02-05,RS,email,2k-5k,1975-06-17,7
C314,bruno santos,bruno_santos@gmail.com,2023-07-06,M.G.,organic,2k-5k,2004-07-29,66
C315,Gabriela macedo,gabriela_macedo@gmail.com,2023-02-16,Goiás,referral,10k-20k,1980-08-05,24
C316,Tiago pacheco,thiago_pacheco@gmail.com,2023-04-08,Paraná,direct,20k+,1979-09-28,54
C317,João	santos,joão_santos@gmail.com,2023-01-17,Bahia,paid_search,20k+,2000-08-23,86
C318,An4 franco ,ana_franco@gmail.com,2023-09-27,SP,email,20k+,2000-05-20,13
C319, gustav0 Morais ,gustavo_morais@gmail.com,2023-05-07,sp,referral,20k+,1971-03-17,12
C320, João Araújo,joão_araújo@gmail.com,2023-12-04,Estado de SP,paid_search,10k-20k,1999-07-22,76
C321,Patricia	CARVALHO,patrícia_carvalho@gmail.com,2023-09-25,Rio de Janeiro,social_media,20k+,2003-09-29,0
C322,ANA	Moura,ana_moura@gmail.com,2023-03-18,Minas Gerais,organic,5k-10k,2000-11-07,66
C323, Jõao Aguiar ,joão_aguiar@gmail.com,2023-12-27,São Paulo,direct,20k+,1973-10-19,72
C324,MARIA oliveira,maria_oliveira@gmail.com,2023-06-12,São Paulo,organic,0-2k,1984-06-24,65
C325,Isabella	Ribeiro,isabela_ribeiro@gmail.com,2023-01-25,São Paulo,organic,5k-10k,1974-12-21,34
C326,Lucas	Borjes,lucas_borges@gmail.com,2023-11-11,BA,organic,5k-10k,1974-09-30,79
C327,Maria   Franco ,maria_franco@gmail.com,2023-08-25,S.P.,organic,20k+,1994-09-04,2
C328, Letícia Pacheco,letícia_pacheco@gmail.com,2023-12-18, ,referral,2k-5k,1983-06-26,80
C329,lucas SOUZA ,lucas_souza@gmail.com,2023-10-02,RS,paid_search,5k-10k,1995-02-28,7
C330, Bruno Godoi,bruno_godoy@gmail.com,2023-08-01,,email,5k-10k,1997-12-18,41
C331,Rafael	Queiroz,rafael_queiroz@gmail.com,2023-12-05,Minas Gerais,paid_search,5k-10k,1977-02-09,17
C332, Patrícia duarte,patrícia_duarte@gmail.com,2023-07-08,RS,email,2k-5k,2000-04-30,36
C333,Rodrigo souza,rodrigo_souza@gmail.com,2023-09-23,Brasília,organic,10k-20k,1996-10-25,96
C334,Leticia Diass ,letícia_dias@gmail.com,2023-03-17,PR,paid_search,10k-20k,1979-01-21,74
C335,Thiago	Cohelo,thiago_coelho@gmail.com,2023-02-27,Espirito Santo,email,5k-10k,1970-05-04,74
C336,carlos	Lacerda,carlos_lacerda@gmail.com,2023-07-18,SP,paid_search,0-2k,1997-07-29,23
C337,Camila  vieira,camila_vieira@gmail.com,2023-01-04,SP,referral,20k+,1999-06-27,64
C338,BEATRIZ	machado,beatriz_machado@gmail.com,2023-06-10,Minas,email,0-2k,1975-09-24,88
C339,Tiago	Carvaho,thiago_carvalho@gmail.com,2023-09-17,PR,paid_search,0-2k,1970-02-28,56
C340, EDUARDA Oliveira,eduarda_oliveira@gmail.com,2023-08-11,M.G.,referral,5k-10k,1987-02-20,36
C341,lucas   sales,lucas_sales@gmail.com,2023-10-28,SP,social_media,0-2k,1981-09-20,28
C342,Gustavo   Paivah,gustavo_paiva@gmail.com,2023-06-22,Rio Grande do Sul,paid_search,5k-10k,1992-03-03,6
C343,Mateus Paiva,matheus_paiva@gmail.com,2023-10-06,S.P.,referral,5k-10k,2004-01-19,20
C344, Mária queiroz,maria_queiroz@gmail.com,2023-10-09,Minas Gerais,organic,10k-20k,1974-10-06,56
C345,Camila Pinto ,camila_pinto@gmail.com,2023-03-10,Minas,organic,2k-5k,1982-08-12,51
C346,carlos Fernandes,carlos_fernandes@gmail.com,2023-08-20,Rio Grande do Sul,referral,2k-5k,1971-05-18,37
C347, An4 Lacerda,ana_lacerda@gmail.com,2023-04-29,M.G.,email,2k-5k,1992-09-19,1
C348,Gustavo   Miranda,gustavo_miranda@gmail.com,2023-10-12,Brasília,direct,20k+,1984-11-09,83
C349,JULIANA	Lacerdda,juliana_lacerda@gmail.com,2023-08-21,São Paulo,paid_search,5k-10k,1973-09-20,93
C350,BRUNO Santos,bruno_santos@gmail.com,2023-09-06,sp,organic,10k-20k,1993-12-17,43
C351,bruno  Figueiredo,bruno_figueiredo@gmail.com,2023-05-31,São Paulo,direct,20k+,1988-06-29,33
C352,Fernanda	porto,fernanda_porto@gmail.com,2023-08-07,RS,social_media,5k-10k,1979-04-14,32
C353, Bruno Machdo,bruno_machado@gmail.com,2023-10-11,SP,email,5k-10k,1985-02-03,82
C354,Gustavo bezerra ,gustavo_bezerra@gmail.com,2023-09-24,São Paulo,referral,20k+,1975-11-04,62
C355,Thiago peixoto,thiago_peixoto@gmail.com,2023-09-27,GO,email,20k+,1969-05-30,19
C356, bruno campos,bruno_campos@gmail.com,2023-03-08,Parana,referral,20k+,1985-03-31,7
C357, Isabella Aguiar ,isabela_aguiar@gmail.com,2023-06-22,Rio de Janeiro,paid_search,0-2k,1984-07-08,54
C358,Patricia  Azevedo ,patrícia_azevedo@gmail.com,2023-06-30,Minas,email,5k-10k,1980-09-16,37
C359,Eduarda  Oliveira,eduarda_oliveira@gmail.com,2023-07-01,sp,social_media,0-2k,1992-02-29,13
C360,ana   Castro,ana_castro@gmail.com,2023-12-20,rj,referral,5k-10k,1979-09-30,74
C361,GABRIELA  C0sta,gabriela_costa@gmail.com,2023-08-21,GO,organic,2k-5k,1995-07-27,50
C362,JOAO	santana,joão_santana@gmail.com,2023-06-12,SC,paid_search,10k-20k,1995-05-21,46
C363,ANA  Silva,ana_silva@gmail.com,2023-06-11,Rio,organic,5k-10k,1970-03-29,83
C364, Vinicius figueiredo,vinícius_figueiredo@gmail.com,2023-12-06,Rio de Janeiro,direct,10k-20k,1973-08-01,99
C365, Jõao Goncalves,joão_gonçalves@gmail.com,2023-10-06,SP,referral,20k+,1991-03-19,78
C366,Ana	Cunhaa,ana_cunha@gmail.com,2023-11-26,Sao Paulo,email,2k-5k,1980-03-07,9
C367,Gabriela  dias,gabriela_dias@gmail.com,2023-07-17,Bahia,organic,2k-5k,1978-09-26,9
C368, maria Gonçalves,maria_gonçalves@gmail.com,2023-03-21,Estado de SP,email,0-2k,1986-12-19,20
C369,Maria   Diass,maria_dias@gmail.com,2023-08-15,S.P.,organic,0-2k,1971-10-21,5
C370,Matheus Moura  ,matheus_moura@gmail.com,2023-11-06,Rio,direct,5k-10k,2002-01-27,91
C371,Beatriz	Fonseka,beatriz_fonseca@gmail.com,2023-12-25,Estado de SP,direct,5k-10k,1996-11-16,87
C372,Vinicius  Franco,vinícius_franco@gmail.com,2023-09-08,,referral,2k-5k,1991-04-25,14
C373,JOAO	nunes,joão_nunes@gmail.com,2023-06-22,Estado de SP,direct,5k-10k,2004-10-23,20
C374, Fernanda Monteiro,fernanda_monteiro@gmail.com,2023-04-28,Minas Gerais,social_media,0-2k,1970-01-12,96
C375,Vinicius  Mendes,vinícius_mendes@gmail.com,2023-07-06,Espirito Santo,paid_search,10k-20k,1989-01-01,34
C376,Letícia Miranda ,letícia_miranda@gmail.com,2023-01-26,Estado de SP,email,10k-20k,2001-08-21,4
C377,Rodrigo Fernandes ,rodrigo_fernandes@gmail.com,2023-05-04,Bahia,social_media,2k-5k,1992-02-26,7
C378,Leticia  Lima,letícia_lima@gmail.com,2023-12-26,Santa Catarina,email,2k-5k,1988-09-22,70
C379,Vinícius  borges,vinícius_borges@gmail.com,2023-08-23,Rio,paid_search,0-2k,1985-10-05,21
C380,BRUNO Gonçalves ,bruno_gonçalves@gmail.com,2023-03-31,Rio de Janeiro,paid_search,20k+,1996-12-29,90
C381,AMANDA   Siva,amanda_silva@gmail.com,2023-10-14,Sao Paulo,direct,5k-10k,1995-01-20,46
C382,Jõao  Teixeira,joão_teixeira@gmail.com,2023-05-23,RJ,paid_search,10k-20k,1994-02-20,33
C383,RAFAEL  santos,rafael_santos@gmail.com,2023-04-29,Espirito Santo,email,10k-20k,2001-08-02,71
C384, CARLOS Morais ,carlos_morais@gmail.com,2023-06-22,GO,social_media,2k-5k,1995-04-16,38
C385, Lucas Barbosa,lucas_barbosa@gmail.com,2023-08-15,bahia,organic,20k+,1981-06-23,3
C386,Mária   Aguiar,maria_aguiar@gmail.com,2023-01-24,sp,paid_search,0-2k,1982-01-01,98
C387,Mária vieira,maria_vieira@gmail.com,2023-01-23,Brasília,social_media,0-2k,1981-08-31,53
C388,gustav0	Azevedo ,gustavo_azevedo@gmail.com,2023-12-29,S.P.,referral,2k-5k,1990-12-05,78
C389,Mária Monteiro,maria_monteiro@gmail.com,2023-12-23,Goiás,email,20k+,2001-03-10,57
C390,Vinícius Borges ,vinícius_borges@gmail.com,2023-08-07,ES,social_media,5k-10k,2003-06-27,77
C391,maria	Paivah,maria_paiva@gmail.com,2023-11-04,DF,email,10k-20k,1983-04-16,96
C392,CARLOS  Salles,carlos_sales@gmail.com,2023-12-27,sp,social_media,2k-5k,1984-05-16,93
C393, gustav0 Freita,gustavo_freitas@gmail.com,2023-06-28,Minas Gerais,paid_search,5k-10k,1995-03-20,31
C394,Mateus	Farias,matheus_farias@gmail.com,2023-02-18,Brasília,referral,0-2k,1988-06-18,91
C395,Camila   braga,camila_braga@gmail.com,2023-05-10,Santa Catarina,email,10k-20k,2004-02-21,5
C396, Carlos fonseca,carlos_fonseca@gmail.com,2023-10-02,Sao Paulo,email,2k-5k,1987-09-30,44
C397,Jõao andrade,joão_andrade@gmail.com,2023-09-12,Bahia,paid_search,5k-10k,2000-11-14,61
C398, MARIA Castro ,maria_castro@gmail.com,2023-07-23,Rio Grande do Sul,referral,0-2k,2003-10-18,65
C399,Rafael  Castro,rafael_castro@gmail.com,2023-11-26,Distrito Federal,social_media,20k+,2001-02-16,83
C400,Eduarda   CARVALHO,eduarda_carvalho@gmail.com,2023-04-14,Bahia,paid_search,2k-5k,1993-02-08,23
C401,Thiago carvalho,thiago_carvalho@gmail.com,2023-03-18,São Paulo,paid_search,5k-10k,1981-10-20,82
C402, fernanda fonseca,fernanda_fonseca@gmail.com,2023-03-05,Sao Paulo,referral,20k+,1993-03-25,10
C403,Beatriz	Bezerra ,beatriz_bezerra@gmail.com,2023-03-31,Paraná,referral,2k-5k,1976-05-20,39
C404,Carlos Soza,carlos_souza@gmail.com,2023-11-30,Espírito Santo,paid_search,2k-5k,1980-04-02,55
C405,JULIANA   Paivah,juliana_paiva@gmail.com,2023-11-18,São Paulo,referral,2k-5k,1988-09-08,9
C406,Jõao  peixoto,joão_peixoto@gmail.com,2023-11-01,BR,organic,5k-10k,1992-12-25,82
C407,fernanda Santos,fernanda_santos@gmail.com,2023-09-24,Minas,social_media,2k-5k,1978-10-08,53
C408, RAFAEL Correa,rafael_correia@gmail.com,2023-05-05,SP,organic,2k-5k,1977-03-24,7
C409,JOAO Braga,joão_braga@gmail.com,2023-06-19,PR,organic,0-2k,1991-02-12,32
C410,Rodrigo   Lopes ,rodrigo_lopes@gmail.com,2023-01-07,sp,social_media,20k+,1970-02-05,28
C411,carlos  andrade,carlos_andrade@gmail.com,2023-12-16,SP,referral,20k+,2004-01-27,44
C412, Gustavo Peixoto ,gustavo_peixoto@gmail.com,2023-04-23,sp,referral,20k+,1969-07-30,15
C413,ana   SOUZA,ana_souza@gmail.com,2023-08-07,GO,social_media,0-2k,1981-03-19,64
C414,PATRICIA	pereira,patrícia_pereira@gmail.com,2023-10-21,Minas,paid_search,0-2k,1998-04-22,85
C415,carlos   aguiar,carlos_aguiar@gmail.com,2023-03-22,SP,social_media,0-2k,1982-11-21,80
C416,Letícia   Aguiar ,letícia_aguiar@gmail.com,2023-06-03,Estado de SP,social_media,0-2k,1974-12-04,97
C417, bruno Sales,bruno_sales@gmail.com,2023-01-06,XX,organic,10k-20k,1989-09-12,3
C418,João	Cunha,joão_cunha@gmail.com,2023-05-28,Espirito Santo,organic,2k-5k,1990-09-03,21
C419,Vinicius  Andrade,vinícius_andrade@gmail.com,2023-07-31,São Paulo,social_media,20k+,1973-07-06,89
C420, Jõao Siva,joão_silva@gmail.com,2023-05-15,S.P.,direct,2k-5k,1996-10-12,81
C421,Thiago  sales,thiago_sales@gmail.com,2023-07-23,Espirito Santo,direct,10k-20k,1983-02-21,56
C422,BEATRIZ   Perera,beatriz_pereira@gmail.com,2023-06-13,SP,email,5k-10k,1974-08-29,81
C423,João	pinto,joão_pinto@gmail.com,2023-12-01,Estado de SP,social_media,0-2k,1970-06-11,50
C424,EDUARDA Azevedo ,eduarda_azevedo@gmail.com,2023-06-22,S.P.,social_media,20k+,1976-06-09,31
C425,Patrícia   Santanna,patrícia_santana@gmail.com,2023-01-21,SC,organic,2k-5k,1980-10-19,88
C426,bruno  Ribeiro,bruno_ribeiro@gmail.com,2023-05-30,SC,email,5k-10k,1989-08-16,78
C427,JOAO   xavier,joão_xavier@gmail.com,2023-11-06,Estado de SP,social_media,10k-20k,1980-04-11,32
C428,carlos  Azevedo ,carlos_azevedo@gmail.com,2023-12-28,Paraná,paid_search,2k-5k,1999-08-25,74
C429,Tiago  Teixeira,thiago_teixeira@gmail.com,2023-08-17,PR,referral,5k-10k,1992-05-11,51
C430,FERNANDA   silva,fernanda_silva@gmail.com,2023-05-27,Espirito Santo,social_media,10k-20k,1977-08-10,31
C431,Rafael  castro,rafael_castro@gmail.com,2023-08-21,Santa Catarina,paid_search,2k-5k,1993-10-29,56
C432,bruno   Almeida,bruno_almeida@gmail.com,2023-12-03,Goiás,referral,20k+,1975-05-22,35
C433,Tiago	Oliveira,thiago_oliveira@gmail.com,2023-04-08,M.G.,email,20k+,1998-12-22,81
C434, Jõao Franco,joão_franco@gmail.com,2023-05-06,Rio,organic,20k+,1995-06-05,43
C435,gustav0   Fonseka,gustavo_fonseca@gmail.com,2023-05-16,Sao Paulo,paid_search,0-2k,1981-04-24,45
C436,ana   Nascimento,ana_nascimento@gmail.com,2023-09-06,Sao Paulo,direct,5k-10k,1995-11-10,11
C437, João Queiroz,joão_queiroz@gmail.com,2023-03-18,Minas Gerais,email,2k-5k,1996-04-23,82
C438,fernanda	Valentte,fernanda_valente@gmail.com,2023-02-25,S.P.,organic,10k-20k,1988-12-28,80
C439,BEATRIZ	gonçalves,beatriz_gonçalves@gmail.com,2023-05-20,Rio,organic,0-2k,1971-07-25,27
C440,Bruno Cardoso ,bruno_cardoso@gmail.com,2023-05-18,Minas Gerais,paid_search,5k-10k,1971-06-07,77
C441,GABRIELA correia,gabriela_correia@gmail.com,2023-10-24,bahia,referral,5k-10k,1978-08-13,5
C442,Leticia   Aguiar,letícia_aguiar@gmail.com,2023-09-27,Rio Grande do Sul,paid_search,2k-5k,1996-05-12,90
C443,GABRIELA Macedo ,gabriela_macedo@gmail.com,2023-07-09,Sao Paulo,social_media,0-2k,2000-04-09,80
C444, BRUNO Oliveira,bruno_oliveira@gmail.com,2023-03-27,Parana,referral,5k-10k,1989-05-24,73
C445,Thiago Amaral ,thiago_amaral@gmail.com,2023-07-03,S.P.,social_media,20k+,1996-01-16,3
C446,An4	amaral,ana_amaral@gmail.com,2023-01-01,Estado de SP,email,0-2k,1997-05-09,28
C447,Gabriela freitas,gabriela_freitas@gmail.com,2023-03-16,Distrito Federal,organic,0-2k,1977-12-25,74
C448,CARLOS  Azevedo,carlos_azevedo@gmail.com,2023-08-08,PR,social_media,20k+,1993-05-11,76
C449,Letícia   Amaral,letícia_amaral@gmail.com,2023-01-20,São Paulo,referral,0-2k,1998-05-27,69
C450,EDUARDA  Almeida,eduarda_almeida@gmail.com,2023-10-16,SP,referral,2k-5k,1984-05-08,37
C451,FERNANDA Fonseca ,fernanda_fonseca@gmail.com,2023-03-28,S.P.,referral,2k-5k,1977-09-20,42
C452,BRUNO  Santanna,bruno_santana@gmail.com,2023-11-12,Sao Paulo,direct,2k-5k,1989-06-24,57
C453,Amanda  freitas,amanda_freitas@gmail.com,2023-06-13,PR,referral,10k-20k,2001-07-01,81
C454,Bruno Vieira ,bruno_vieira@gmail.com,2023-05-31,SP,social_media,20k+,1981-05-18,33
C455, Rafael moura,rafael_moura@gmail.com,2023-04-18,Espírito Santo,email,2k-5k,1999-05-02,37
C456,JOAO Portoo ,joão_porto@gmail.com,2023-03-19,S.P.,email,10k-20k,1976-10-08,48
C457,Jõao   Pinto ,joão_pinto@gmail.com,2023-01-17,Bahia,organic,5k-10k,1976-11-07,97
C458,FERNANDA Azevedo  ,fernanda_azevedo@gmail.com,2023-10-07,Rio Grande do Sul,social_media,2k-5k,1982-02-08,83
C459,Isabella	braga,isabela_braga@gmail.com,2023-11-06,sp,referral,0-2k,1984-04-29,57
C460,Carlos borges ,carlos_borges@gmail.com,2023-05-02,Paraná,organic,20k+,1983-06-14,90
C461,Amanda	Franco ,amanda_franco@gmail.com,2023-07-27,Sao Paulo,organic,20k+,1972-06-05,64
C462,joao	Azevedo ,joão_azevedo@gmail.com,2023-10-21,Estado de SP,organic,20k+,1992-02-11,55
C463,Juliana  vieira,juliana_vieira@gmail.com,2023-02-28,bahia,organic,5k-10k,2002-01-24,8
C464, fernanda Figueiredo,fernanda_figueiredo@gmail.com,2023-11-20,S.P.,paid_search,0-2k,2001-10-01,36
C465,bruno Lacerda ,bruno_lacerda@gmail.com,2023-03-21,sp,social_media,5k-10k,1998-07-14,45
C466,Lucas Gonçalvez ,lucas_gonçalves@gmail.com,2023-06-24,Sao Paulo,referral,20k+,1997-10-04,67
C467,gustav0 Pacheco ,gustavo_pacheco@gmail.com,2023-04-16,BR,social_media,10k-20k,1998-10-31,49
C468, An4 farias,ana_farias@gmail.com,2023-06-10,SP,email,0-2k,2001-10-20,19
C469, ana Souza,ana_souza@gmail.com,2023-05-06, ,email,0-2k,2003-02-03,82
C470, bruno Franco ,bruno_franco@gmail.com,2023-07-02,XX,direct,2k-5k,1985-10-26,68
C471,An4 lacerda,ana_lacerda@gmail.com,2023-12-14,Goiás,direct,0-2k,1972-04-20,71
C472,ANA pinto,ana_pinto@gmail.com,2023-09-21,S.P.,email,0-2k,2000-06-14,25
C473,Patricia	souza,patrícia_souza@gmail.com,2023-03-31,Goiás,organic,10k-20k,1991-05-25,15
C474,Matheus	Olvera,matheus_oliveira@gmail.com,2023-10-24,MG,referral,2k-5k,1984-01-25,31
C475,JULIANA  SILVA,juliana_silva@gmail.com,2023-08-24,RJ,email,2k-5k,1972-08-16,42
C476,bruno   Santanna,bruno_santana@gmail.com,2023-01-11,Parana,organic,0-2k,1987-08-14,43
C477,ANA  Assiz,ana_assis@gmail.com,2023-03-25,Bahia,social_media,2k-5k,2000-11-24,24
C478,CAMILA bezerra ,camila_bezerra@gmail.com,2023-02-03,Bahia,organic,5k-10k,1977-09-22,21
C479,LUCAS Miranda ,lucas_miranda@gmail.com,2023-11-27,São Paulo,social_media,0-2k,1996-11-12,31
